"nflId","gameId","ngsPlayId","gsisPlayId","time","isOnField","x","y","s","dis","event","ndx","team","millisecs_since_epoch","displayName","position","positionGroup","jerseyNumber","height","weight","team.fullName","top_speed","next_x","next_y","circle1_x","circle1_y","circle1_r","circle2_x","circle2_y","circle2_r","weight_kg"
"282","2","430","2034","2015-12-13T19:26:19.500",TRUE,40.64,27.11,2.86,0.32,NA,38,"AWAY",1450034779.5,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,40.9,27.32,41.4229053151903,27.7423466007306,0.745880604962886,42.2058106303805,28.3746932014612,0.994507473283847,138.34556
"282","2","430","2034","2015-12-13T19:26:19.600",TRUE,40.9,27.32,3.01,0.34,NA,39,"AWAY",1450034779.6,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,41.1,27.54,41.5338206021309,28.017202662344,0.690546976789553,42.1676412042618,28.714405324688,0.92072930238607,138.34556
"282","2","430","2034","2015-12-13T19:26:19.700",TRUE,41.1,27.54,3.2,0.3,NA,40,"AWAY",1450034779.7,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,41.34,27.73,41.9085950538813,28.1801377509893,0.746162363286482,42.7171901077626,28.8202755019787,0.994883151048642,138.34556
"282","2","430","2034","2015-12-13T19:26:19.800",TRUE,41.34,27.73,3.27,0.31,NA,41,"AWAY",1450034779.8,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,41.59,27.91,42.2007115319635,28.3497123030137,0.763982248648815,43.0614230639269,28.9694246060274,1.01864299819842,138.34556
"282","2","430","2034","2015-12-13T19:26:19.900",TRUE,41.59,27.91,3.35,0.31,NA,42,"AWAY",1450034779.9,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,41.87,28.15,42.5775809382039,28.756497947032,0.932439457066672,43.5651618764079,29.6029958940639,1.24325260942223,138.34556
"282","2","430","2034","2015-12-13T19:26:20.000",TRUE,41.87,28.15,3.44,0.37,NA,43,"AWAY",1450034780,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,42.13,28.38,42.8116763231659,28.9830213628006,0.896614168066237,43.7533526463318,29.8160427256012,1.19548555742165,138.34556
"282","2","430","2034","2015-12-13T19:26:20.100",TRUE,42.13,28.38,3.52,0.35,NA,44,"AWAY",1450034780.1,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,42.44,28.64,43.278878805723,29.3435757725419,1.06464723826549,44.4277576114459,30.3071515450837,1.41952965102065,138.34556
"282","2","430","2034","2015-12-13T19:26:20.200",TRUE,42.44,28.64,3.52,0.4,NA,45,"AWAY",1450034780.2,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,42.73,28.86,43.5147575924505,29.455333345997,0.957831975934571,44.5895151849011,30.2706666919939,1.27710930124609,138.34556
"282","2","430","2034","2015-12-13T19:26:20.300",TRUE,42.73,28.86,3.47,0.36,NA,46,"AWAY",1450034780.3,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,43.02,29.07,43.789491149376,29.6272177288585,0.931321604484972,44.8489822987519,30.3944354577169,1.2417621393133,138.34556
"282","2","430","2034","2015-12-13T19:26:20.400",TRUE,43.02,29.07,3.36,0.37,NA,47,"AWAY",1450034780.4,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,43.34,29.29,44.1520330754338,29.8482727393607,0.984216525409662,45.2840661508676,30.6265454787215,1.31228870054622,138.34556
"282","2","430","2034","2015-12-13T19:26:20.500",TRUE,43.34,29.29,3.21,0.38,NA,48,"AWAY",1450034780.5,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,43.68,29.5,44.4890893773516,29.9997316742466,0.976547680338722,45.6381787547032,30.7094633484932,1.30206357378496,138.34556
"282","2","430","2034","2015-12-13T19:26:20.600",TRUE,43.68,29.5,3.08,0.41,NA,49,"AWAY",1450034780.6,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,44.05,29.75,44.8798371398478,30.3107007701674,1.0560483388505,46.0796742796956,31.1214015403349,1.40806445180067,138.34556
"282","2","430","2034","2015-12-13T19:26:20.700",TRUE,44.05,29.75,2.9,0.44,NA,50,"AWAY",1450034780.7,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,44.51,29.81,45.4545127628615,29.933197316895,1.04653000163938,46.859025525723,30.1163946337899,1.39537333551918,138.34556
"282","2","430","2034","2015-12-13T19:26:20.800",TRUE,44.51,29.81,2.73,0.46,NA,51,"AWAY",1450034780.8,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,44.93,29.91,45.7172071468493,30.0974302730594,0.929546402833004,46.9244142936986,30.3848605461187,1.23939520377734,138.34556
"282","2","430","2034","2015-12-13T19:26:20.900",TRUE,44.93,29.91,2.55,0.44,NA,52,"AWAY",1450034780.9,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,45.3,30,45.9233716579909,30.1516309438356,0.778343409062585,46.9167433159817,30.3932618876712,1.03779121208345,138.34556
"282","2","430","2034","2015-12-13T19:26:21.000",TRUE,45.3,30,2.4,0.38,NA,53,"AWAY",1450034781,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,45.6,29.99,46.0580578630137,29.9747314045662,0.586286836204701,46.8161157260274,29.9494628091324,0.781715781606268,138.34556
"282","2","430","2034","2015-12-13T19:26:21.100",TRUE,45.6,29.99,2.25,0.3,NA,54,"AWAY",1450034781.1,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,45.86,29.9,46.2159220136986,29.7767962260274,0.51240821954345,46.8318440273973,29.5635924520548,0.683210959391267,138.34556
"282","2","430","2034","2015-12-13T19:26:21.200",TRUE,45.86,29.9,2.13,0.28,NA,55,"AWAY",1450034781.2,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.04,29.81,46.2636658120548,29.6981670939726,0.360174025045126,46.6673316241096,29.4963341879452,0.480232033393501,138.34556
"282","2","430","2034","2015-12-13T19:26:21.300",TRUE,46.04,29.81,2.01,0.2,NA,56,"AWAY",1450034781.3,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.15,29.74,46.2727869354338,29.6618628592694,0.223877088562137,46.5055738708676,29.5137257185388,0.298502784749516,138.34556
"282","2","430","2034","2015-12-13T19:26:21.400",TRUE,46.15,29.74,1.91,0.13,NA,57,"AWAY",1450034781.4,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.21,29.69,46.2706575431964,29.6394520473364,0.129377464898509,46.3913150863927,29.5389040946728,0.172503286531346,138.34556
"282","2","430","2034","2015-12-13T19:26:21.500",TRUE,46.21,29.69,1.81,0.08,NA,58,"AWAY",1450034781.5,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.21,29.61,46.21,29.5375461408828,0.127676680041936,46.21,29.3850922817656,0.170235573389248,138.34556
"282","2","430","2034","2015-12-13T19:26:21.600",TRUE,46.21,29.61,1.72,0.07,NA,59,"AWAY",1450034781.6,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.22,29.56,46.2281091600609,29.5194541996956,0.0785995158113249,46.2462183201218,29.4289083993912,0.1047993544151,138.34556
"282","2","430","2034","2015-12-13T19:26:21.700",TRUE,46.22,29.56,1.59,0.06,NA,60,"AWAY",1450034781.7,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.25,29.51,46.2702213334247,29.4762977776256,0.0852921365987105,46.3204426668493,29.3925955552511,0.113722848798281,138.34556
"282","2","430","2034","2015-12-13T19:26:21.800",TRUE,46.25,29.51,1.48,0.06,"fumble",61,"AWAY",1450034781.8,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.32,29.45,46.3590761036225,29.416506196895,0.128718011877722,46.4681522072451,29.3230123937899,0.171624015836963,138.34556
"282","2","430","2034","2015-12-13T19:26:21.900",TRUE,46.32,29.45,1.4,0.1,NA,62,"AWAY",1450034781.9,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.42,29.41,46.4674001400304,29.3910399439878,0.14515202382763,46.6148002800609,29.3320798879756,0.193536031770174,138.34556
"282","2","430","2034","2015-12-13T19:26:22.000",TRUE,46.42,29.41,1.3,0.1,NA,63,"AWAY",1450034782,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.52,29.39,46.5568715585997,29.3826256882801,0.131264315736358,46.6937431171994,29.3552513765601,0.175019087648478,138.34556
"282","2","430","2034","2015-12-13T19:26:22.100",TRUE,46.52,29.39,1.16,0.1,NA,64,"AWAY",1450034782.1,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.62,29.39,46.6421315445966,29.39,0.120238224342978,46.7642630891933,29.39,0.160317632457305,138.34556
"282","2","430","2034","2015-12-13T19:26:22.200",TRUE,46.62,29.39,1.07,0.1,NA,65,"AWAY",1450034782.2,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.77,29.37,46.7889837319635,29.3674688357382,0.173706834005604,46.9579674639269,29.3449376714764,0.231609112007473,138.34556
"282","2","430","2034","2015-12-13T19:26:22.300",TRUE,46.77,29.37,1,0.16,NA,66,"AWAY",1450034782.3,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.95,29.37,46.9595144657534,29.37,0.198990348118425,47.1490289315069,29.37,0.2653204641579,138.34556
"282","2","430","2034","2015-12-13T19:26:22.400",TRUE,46.95,29.37,0.95,0.17,NA,67,"AWAY",1450034782.4,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.13,29.38,47.1300387424658,29.3800021523592,0.193839274730508,47.3100774849315,29.3900043047184,0.258452366307344,138.34556
"282","2","430","2034","2015-12-13T19:26:22.500",TRUE,47.13,29.38,0.92,0.19,NA,68,"AWAY",1450034782.5,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.34,29.38,47.333412193242,29.38,0.221982973647111,47.536824386484,29.38,0.295977298196148,138.34556
"282","2","430","2034","2015-12-13T19:26:22.600",TRUE,47.34,29.38,0.86,0.21,NA,69,"AWAY",1450034782.6,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.55,29.34,47.5301461806393,29.3437816798782,0.218207506663875,47.7202923612785,29.3075633597565,0.2909433422185,138.34556
"282","2","430","2034","2015-12-13T19:26:22.700",TRUE,47.55,29.34,0.79,0.21,NA,70,"AWAY",1450034782.7,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.71,29.3,47.6830812692846,29.3067296826788,0.161353042911786,47.8161625385693,29.2734593653577,0.215137390549048,138.34556
"282","2","430","2034","2015-12-13T19:26:22.800",TRUE,47.71,29.3,0.7,0.17,NA,71,"AWAY",1450034782.8,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.82,29.28,47.7910700770167,29.285259985997,0.103289721409415,47.8721401540335,29.2705199719939,0.137719628545887,138.34556
"282","2","430","2034","2015-12-13T19:26:22.900",TRUE,47.82,29.28,0.57,0.11,NA,72,"AWAY",1450034782.9,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.87,29.3,47.8500064570776,29.2920025828311,0.0455119719574851,47.8800129141552,29.3040051656621,0.0606826292766468,138.34556
"282","2","430","2034","2015-12-13T19:26:23.000",TRUE,47.87,29.3,0.43,0.05,NA,73,"AWAY",1450034783,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.91,29.32,47.8881091600609,29.3090545800304,0.0340045937452406,47.9062183201218,29.3181091600609,0.0453394583269875,138.34556
"282","2","430","2034","2015-12-13T19:26:23.100",TRUE,47.91,29.32,0.29,0.04,NA,74,"AWAY",1450034783.1,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.9,29.33,47.9069467113851,29.3230532886149,0.00955436404843492,47.9038934227702,29.3261065772298,0.0127391520645799,138.34556
"282","2","430","2034","2015-12-13T19:26:23.200",TRUE,47.9,29.33,0.12,0.01,NA,75,"AWAY",1450034783.2,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.88,29.35,47.8974731404566,29.3325268595434,0.0161972773367552,47.8949462809132,29.3350537190868,0.0215963697823402,138.34556
"282","2","430","2034","2015-12-13T19:26:23.300",TRUE,47.88,29.35,0.07,0.02,NA,76,"AWAY",1450034783.3,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.84,29.36,47.8770519971994,29.3507370007002,0.0223631120293408,47.8741039943988,29.3514740014003,0.0298174827057877,138.34556
"282","2","430","2034","2015-12-13T19:26:23.400",TRUE,47.84,29.36,0.25,0.05,NA,77,"AWAY",1450034783.4,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.76,29.39,47.8189428371385,29.3678964360731,0.0556535457061369,47.797885674277,29.3757928721461,0.0742047276081825,138.34556
"282","2","430","2034","2015-12-13T19:26:23.500",TRUE,47.76,29.39,0.42,0.08,NA,78,"AWAY",1450034783.5,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.67,29.42,47.7202019621918,29.4032660126027,0.0715602069145443,47.6804039243836,29.4165320252055,0.0954136092193924,138.34556
"282","2","430","2034","2015-12-13T19:26:23.600",TRUE,47.67,29.42,0.56,0.1,NA,79,"AWAY",1450034783.6,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.58,29.47,47.616935949589,29.4494800280061,0.0863886848922834,47.5638718991781,29.4789600560122,0.115184913189711,138.34556
"282","2","430","2034","2015-12-13T19:26:23.700",TRUE,47.58,29.47,0.63,0.1,NA,80,"AWAY",1450034783.7,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.44,29.49,47.4871379117808,29.4832660126027,0.12465814808555,47.3942758235616,29.4965320252055,0.166210864114067,138.34556
"282","2","430","2034","2015-12-13T19:26:23.800",TRUE,47.44,29.49,0.62,0.14,NA,81,"AWAY",1450034783.8,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.3,29.46,47.3486119131811,29.4704168385388,0.12533980905138,47.2572238263622,29.4508336770776,0.16711974540184,138.34556
"282","2","430","2034","2015-12-13T19:26:23.900",TRUE,47.3,29.46,0.56,0.14,NA,82,"AWAY",1450034783.9,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,47.15,29.42,47.2115599159817,29.4364159775951,0.130260413173638,47.1231198319635,29.4128319551903,0.173680550898184,138.34556
"282","2","430","2034","2015-12-13T19:26:24.000",TRUE,47.15,29.42,0.48,0.16,NA,83,"AWAY",1450034784,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.99,29.38,47.0691404946119,29.399785123653,0.130395842375296,46.9882809892237,29.3795702473059,0.173861123167061,138.34556
"282","2","430","2034","2015-12-13T19:26:24.100",TRUE,46.99,29.38,0.35,0.16,NA,84,"AWAY",1450034784.1,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.83,29.33,46.9310399439878,29.3615749824962,0.119340490031036,46.8720798879756,29.3431499649924,0.159120653374714,138.34556
"282","2","430","2034","2015-12-13T19:26:24.200",TRUE,46.83,29.33,0.21,0.17,NA,85,"AWAY",1450034784.2,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.69,29.3,46.7990459705936,29.3233669936986,0.0897949888395263,46.7680919411872,29.3167339873973,0.119726651786035,138.34556
"282","2","430","2034","2015-12-13T19:26:24.300",TRUE,46.69,29.3,0.04,0.15,NA,86,"AWAY",1450034784.3,"Deone Benford","DE","DL","90","6-6","305","Berlin Thunder",7.83,46.59,29.26,46.6857885674277,29.2983154269711,0.0564602302358074,46.6815771348554,29.2966308539422,0.0752803069810765,138.34556
