"nflId","gameId","ngsPlayId","gsisPlayId","time","isOnField","x","y","s","dis","event","ndx","team","millisecs_since_epoch","displayName","position","positionGroup","jerseyNumber","height","weight","team.fullName","top_speed","next_x","next_y","circle1_x","circle1_y","circle1_r","circle2_x","circle2_y","circle2_r","weight_kg"
"2495453","3","685","3502","2016-01-03T23:53:37.200",TRUE,63.52,23.29,0.17,0.04,NA,26,"HOME",1451865217.2,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,63.51,23.32,63.5186209284323,23.2941372147032,0.0190664892072273,63.5172418568645,23.2982744294064,0.0254219856096364,106.59412
"2495453","3","685","3502","2016-01-03T23:53:37.300",TRUE,63.51,23.32,0.24,0.03,NA,27,"HOME",1451865217.3,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,63.51,23.33,63.51,23.3219469245662,0.00645320464157772,63.51,23.3238938491324,0.00860427285543696,106.59412
"2495453","3","685","3502","2016-01-03T23:53:37.400",TRUE,63.51,23.33,0.35,0.02,NA,28,"HOME",1451865217.4,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,63.52,23.33,63.5128392649924,23.33,0.00711925676897302,63.5156785299848,23.33,0.0094923423586307,106.59412
"2495453","3","685","3502","2016-01-03T23:53:37.500",TRUE,63.52,23.33,0.49,0.01,NA,29,"HOME",1451865217.5,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,63.55,23.32,63.531924912968,23.3260250290107,0.0251937379721784,63.5438498259361,23.3220500580213,0.0335916506295712,106.59412
"2495453","3","685","3502","2016-01-03T23:53:37.600",TRUE,63.55,23.32,0.66,0.03,"snap",30,"HOME",1451865217.6,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,63.59,23.29,63.5714161702283,23.3039378723288,0.0449815638217164,63.5928323404566,23.2878757446575,0.0599754184289552,106.59412
"2495453","3","685","3502","2016-01-03T23:53:37.700",TRUE,63.59,23.29,0.84,0.05,NA,31,"HOME",1451865217.7,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,63.66,23.24,63.6376996518721,23.2559288200913,0.0867649128577434,63.6853993037443,23.2218576401826,0.115686550476991,106.59412
"2495453","3","685","3502","2016-01-03T23:53:37.800",TRUE,63.66,23.24,1.06,0.08,NA,32,"HOME",1451865217.8,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,63.76,23.17,63.7459891683409,23.1798075821613,0.139378364225272,63.8319783366819,23.1196151643227,0.18583781896703,106.59412
"2495453","3","685","3502","2016-01-03T23:53:37.900",TRUE,63.76,23.17,1.31,0.12,NA,33,"HOME",1451865217.9,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,63.9,23.11,63.9087774856012,23.1062382204566,0.196975503082947,64.0575549712024,23.0424764409132,0.262634004110596,106.59412
"2495453","3","685","3502","2016-01-03T23:53:38.000",TRUE,63.9,23.11,1.57,0.15,NA,34,"HOME",1451865218,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,64.06,23.04,64.1037781045967,23.020847079239,0.253343041611283,64.3075562091933,22.9316941584779,0.337790722148377,106.59412
"2495453","3","685","3502","2016-01-03T23:53:38.100",TRUE,64.06,23.04,1.81,0.18,NA,35,"HOME",1451865218.1,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,64.24,22.98,64.324295009863,22.951901663379,0.302811834765792,64.588590019726,22.863803326758,0.403749113021056,106.59412
"2495453","3","685","3502","2016-01-03T23:53:38.200",TRUE,64.24,22.98,2.04,0.19,NA,36,"HOME",1451865218.2,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,64.43,22.97,64.5544283174429,22.9634511411872,0.330148871701401,64.8688566348859,22.9469022823744,0.440198495601868,106.59412
"2495453","3","685","3502","2016-01-03T23:53:38.300",TRUE,64.43,22.97,2.26,0.19,NA,37,"HOME",1451865218.3,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,64.64,22.97,64.815004332968,22.97,0.392371217872236,65.2000086659361,22.97,0.523161623829648,106.59412
"2495453","3","685","3502","2016-01-03T23:53:38.400",TRUE,64.64,22.97,2.48,0.22,NA,38,"HOME",1451865218.4,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,64.91,22.99,65.1831919539726,23.010236441035,0.541924766528681,65.7263839079452,23.05047288207,0.722566355371575,106.59412
"2495453","3","685","3502","2016-01-03T23:53:38.500",TRUE,64.91,22.99,2.7,0.27,NA,39,"HOME",1451865218.5,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,65.2,23.01,65.545184139726,23.0338058027397,0.620578581741623,66.1803682794521,23.0776116054795,0.82743810898883,106.59412
"2495453","3","685","3502","2016-01-03T23:53:38.600",TRUE,65.2,23.01,2.91,0.29,NA,40,"HOME",1451865218.6,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,65.55,23.03,66.0262261127854,23.0572129207306,0.792995243825646,66.8524522255708,23.1044258414612,1.05732699176753,106.59412
"2495453","3","685","3502","2016-01-03T23:53:38.700",TRUE,65.55,23.03,3.09,0.35,NA,41,"HOME",1451865218.7,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,65.95,23.06,66.5526661515982,23.1051999613699,0.951064026026337,67.5553323031964,23.1803999227397,1.26808536803512,106.59412
"2495453","3","685","3502","2016-01-03T23:53:38.800",TRUE,65.95,23.06,3.22,0.4,NA,42,"HOME",1451865218.8,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,66.37,23.1,67.0470919930594,23.1644849517199,1.03353640860749,68.1441839861187,23.2689699034399,1.37804854480999,106.59412
"2495453","3","685","3502","2016-01-03T23:53:38.900",TRUE,66.37,23.1,3.34,0.42,NA,43,"HOME",1451865218.9,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,66.79,23.14,67.5079774089498,23.2083788008524,1.06419179410477,68.6459548178996,23.3167576017047,1.41892239213969,106.59412
"2495453","3","685","3502","2016-01-03T23:53:39.000",TRUE,66.79,23.14,3.44,0.41,NA,44,"HOME",1451865219,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,67.18,23.18,67.8783308325114,23.2516236751294,1.01262584477767,68.9666616650228,23.3632473502587,1.3501677930369,106.59412
"2495453","3","685","3502","2016-01-03T23:53:39.100",TRUE,67.18,23.18,3.54,0.39,NA,45,"HOME",1451865219.1,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,67.57,23.21,68.2999683567123,23.2661514120548,1.03400163688111,69.4199367134246,23.3523028241096,1.37866884917481,106.59412
"2495453","3","685","3502","2016-01-03T23:53:39.200",TRUE,67.57,23.21,3.65,0.39,NA,46,"HOME",1451865219.2,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,67.98,23.24,68.7839885888889,23.2988284333333,1.11410415383986,69.9979771777778,23.3876568666667,1.48547220511981,106.59412
"2495453","3","685","3502","2016-01-03T23:53:39.300",TRUE,67.98,23.24,3.73,0.41,"passForward",47,"HOME",1451865219.3,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,68.41,23.28,69.2811134632268,23.3610338105327,1.1912856315503,70.5822269264535,23.4820676210655,1.58838084206706,106.59412
"2495453","3","685","3502","2016-01-03T23:53:39.400",TRUE,68.41,23.28,3.78,0.44,NA,48,"HOME",1451865219.4,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,68.83,23.3,69.697890600548,23.3413281238356,1.1726221171424,70.9857812010959,23.4026562476712,1.56349615618987,106.59412
"2495453","3","685","3502","2016-01-03T23:53:39.500",TRUE,68.83,23.3,3.8,0.42,NA,49,"HOME",1451865219.5,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,69.22,23.3,70.0322259196347,23.3,1.09235386617504,71.2344518392694,23.3,1.45647182156672,106.59412
"2495453","3","685","3502","2016-01-03T23:53:39.600",TRUE,69.22,23.3,3.76,0.38,NA,50,"HOME",1451865219.6,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,69.56,23.3,70.2570618189346,23.3,0.944073672414426,71.2941236378691,23.3,1.25876489655257,106.59412
"2495453","3","685","3502","2016-01-03T23:53:39.700",TRUE,69.56,23.3,3.67,0.34,NA,51,"HOME",1451865219.7,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,69.9,23.29,70.5722385307154,23.2702282785084,0.925945549064129,71.5844770614308,23.2404565570167,1.23459406541884,106.59412
"2495453","3","685","3502","2016-01-03T23:53:39.800",TRUE,69.9,23.29,3.54,0.34,NA,52,"HOME",1451865219.8,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,70.25,23.27,70.9050998073059,23.2325657252968,0.926726223313455,71.9101996146118,23.1751314505936,1.23563496441794,106.59412
"2495453","3","685","3502","2016-01-03T23:53:39.900",TRUE,70.25,23.27,3.41,0.35,NA,53,"HOME",1451865219.9,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,70.62,23.26,71.273514468828,23.2423374467884,0.949308316252157,72.297028937656,23.2146748935769,1.26574442166954,106.59412
"2495453","3","685","3502","2016-01-03T23:53:40.000",TRUE,70.62,23.26,3.29,0.36,NA,54,"HOME",1451865220,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,70.99,23.3,71.6074963643531,23.3667563637139,0.927450179019632,72.5949927287062,23.4735127274277,1.23660023869284,106.59412
"2495453","3","685","3502","2016-01-03T23:53:40.100",TRUE,70.99,23.3,3.15,0.37,NA,55,"HOME",1451865220.1,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,71.35,23.33,71.9099218575342,23.3766601547945,0.869643150829728,72.8298437150685,23.453320309589,1.1595242011063,106.59412
"2495453","3","685","3502","2016-01-03T23:53:40.200",TRUE,71.35,23.33,2.98,0.37,NA,56,"HOME",1451865220.2,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,71.7,23.31,72.1961009677321,23.2816513732724,0.807854241546547,73.0422019354643,23.2333027465449,1.07713898872873,106.59412
"2495453","3","685","3502","2016-01-03T23:53:40.300",TRUE,71.7,23.31,2.79,0.35,NA,57,"HOME",1451865220.3,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,72.03,23.3,72.4468889367123,23.2873670019178,0.722817274265253,73.1937778734247,23.2647340038356,0.963756365687004,106.59412
"2495453","3","685","3502","2016-01-03T23:53:40.400",TRUE,72.03,23.3,2.58,0.33,NA,58,"HOME",1451865220.4,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,72.32,23.29,72.636953733516,23.2790705609132,0.598391992242438,73.2439074670319,23.2581411218265,0.797855989656584,106.59412
"2495453","3","685","3502","2016-01-03T23:53:40.500",TRUE,72.32,23.29,2.37,0.29,NA,59,"HOME",1451865220.5,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,72.55,23.24,72.7621952421005,23.1938705995434,0.455454225716208,73.2043904842009,23.0977411990868,0.607272300954944,106.59412
"2495453","3","685","3502","2016-01-03T23:53:40.600",TRUE,72.55,23.24,2.18,0.24,NA,60,"HOME",1451865220.6,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,72.75,23.14,72.9036912961948,23.0631543519026,0.406963078585815,73.2573825923897,22.8863087038052,0.54261743811442,106.59412
"2495453","3","685","3502","2016-01-03T23:53:40.700",TRUE,72.75,23.14,1.97,0.23,NA,61,"HOME",1451865220.7,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,72.92,22.99,73.0216770988432,22.9002849127854,0.383793103581779,73.2933541976865,22.6605698255708,0.511724138109038,106.59412
"2495453","3","685","3502","2016-01-03T23:53:40.800",TRUE,72.92,22.99,1.75,0.22,NA,62,"HOME",1451865220.8,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,73.08,22.83,73.1471411993912,22.7628588006088,0.352903618176043,73.3742823987823,22.5357176012177,0.470538157568057,106.59412
"2495453","3","685","3502","2016-01-03T23:53:40.900",TRUE,73.08,22.83,1.51,0.23,NA,63,"HOME",1451865220.9,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,73.22,22.69,73.2514916055403,22.6585083944597,0.280018681921694,73.4229832110807,22.4870167889193,0.373358242562259,106.59412
"2495453","3","685","3502","2016-01-03T23:53:41.000",TRUE,73.22,22.69,1.25,0.2,NA,64,"HOME",1451865221,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,73.31,22.59,73.3112620890411,22.5885976788432,0.169095562481552,73.4025241780822,22.4871953576865,0.225460749975403,106.59412
"2495453","3","685","3502","2016-01-03T23:53:41.100",TRUE,73.31,22.59,0.99,0.14,NA,65,"HOME",1451865221.1,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,73.37,22.52,73.3581863830137,22.5337825531507,0.101363997080617,73.4063727660274,22.4775651063014,0.135151996107489,106.59412
"2495453","3","685","3502","2016-01-03T23:53:41.200",TRUE,73.37,22.52,0.73,0.09,NA,66,"HOME",1451865221.2,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,73.41,22.5,73.3936875822222,22.5081562088889,0.0421282546547066,73.4173751644444,22.4963124177778,0.0561710062062755,106.59412
"2495453","3","685","3502","2016-01-03T23:53:41.300",TRUE,73.41,22.5,0.52,0.04,NA,67,"HOME",1451865221.3,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,73.42,22.5,73.4142183365601,22.5,0.00814861005675868,73.4184366731202,22.5,0.0108648134090116,106.59412
"2495453","3","685","3502","2016-01-03T23:53:41.400",TRUE,73.42,22.5,0.38,0.01,NA,68,"HOME",1451865221.4,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,73.4,22.5,73.4138347388737,22.5,0.0146018146983306,73.4076694777473,22.5,0.0194690862644408,106.59412
"2495453","3","685","3502","2016-01-03T23:53:41.500",TRUE,73.4,22.5,0.33,0.02,NA,69,"HOME",1451865221.5,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,73.37,22.53,73.3919689361644,22.5080310638356,0.0296906630018239,73.3839378723288,22.5160621276712,0.0395875506690985,106.59412
"2495453","3","685","3502","2016-01-03T23:53:41.600",TRUE,73.37,22.53,0.38,0.04,NA,70,"HOME",1451865221.6,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,73.32,22.55,73.3545868471842,22.5361652611263,0.0393165893168901,73.3391736943683,22.5423305222527,0.0524221190891868,106.59412
"2495453","3","685","3502","2016-01-03T23:53:41.700",TRUE,73.32,22.55,0.51,0.06,NA,71,"HOME",1451865221.7,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,73.24,22.56,73.2869022823744,22.5541372147032,0.0652080233020379,73.2538045647488,22.5582744294064,0.0869440310693838,106.59412
"2495453","3","685","3502","2016-01-03T23:53:41.800",TRUE,73.24,22.56,0.69,0.08,NA,72,"HOME",1451865221.8,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,73.13,22.59,73.1784285105936,22.5767922243836,0.104644882579048,73.1168570211872,22.5935844487671,0.139526510105397,106.59412
"2495453","3","685","3502","2016-01-03T23:53:41.900",TRUE,73.13,22.59,0.87,0.12,NA,73,"HOME",1451865221.9,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,72.99,22.64,73.0311935782648,22.6252880077626,0.152642814119523,72.9323871565297,22.6605760155251,0.203523752159364,106.59412
"2495453","3","685","3502","2016-01-03T23:53:42.000",TRUE,72.99,22.64,1.04,0.15,NA,74,"HOME",1451865222,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,72.86,22.68,72.8803232494368,22.673746692481,0.153658806204581,72.7706464988737,22.7074933849619,0.204878408272774,106.59412
"2495453","3","685","3502","2016-01-03T23:53:42.100",TRUE,72.86,22.68,1.21,0.14,NA,75,"HOME",1451865222.1,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,72.72,22.68,72.7225795743683,22.68,0.172572027618119,72.5851591487367,22.68,0.230096036824158,106.59412
"2495453","3","685","3502","2016-01-03T23:53:42.200",TRUE,72.72,22.68,1.35,0.13,NA,76,"HOME",1451865222.2,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,72.57,22.68,72.555728239726,22.68,0.197614141633236,72.391456479452,22.68,0.263485522177648,106.59412
"2495453","3","685","3502","2016-01-03T23:53:42.300",TRUE,72.57,22.68,1.45,0.15,NA,77,"HOME",1451865222.3,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,72.4,22.7,72.3700346226788,22.7035253385084,0.235871806057593,72.1700692453577,22.7270506770167,0.314495741410124,106.59412
"2495453","3","685","3502","2016-01-03T23:53:42.400",TRUE,72.4,22.7,1.55,0.17,NA,78,"HOME",1451865222.4,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,72.22,22.74,72.1736700191781,22.7502955512938,0.265251456554622,71.9473400383562,22.8005911025875,0.353668608739497,106.59412
"2495453","3","685","3502","2016-01-03T23:53:42.500",TRUE,72.22,22.74,1.63,0.19,NA,79,"HOME",1451865222.5,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,72.03,22.81,71.968765609102,22.8325600387519,0.301088102948331,71.717531218204,22.9251200775038,0.401450803931108,106.59412
"2495453","3","685","3502","2016-01-03T23:53:42.600",TRUE,72.03,22.81,1.72,0.2,NA,80,"HOME",1451865222.6,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,71.84,22.85,71.7648937715677,22.8658118375647,0.299298039324902,71.4997875431355,22.9216236751294,0.399064052433203,106.59412
"2495453","3","685","3502","2016-01-03T23:53:42.700",TRUE,71.84,22.85,1.81,0.19,NA,81,"HOME",1451865222.7,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,71.66,22.86,71.575704990137,22.8646830561035,0.287715510357636,71.311409980274,22.879366112207,0.383620680476848,106.59412
"2495453","3","685","3502","2016-01-03T23:53:42.800",TRUE,71.66,22.86,1.87,0.18,NA,82,"HOME",1451865222.8,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,71.46,22.89,71.3566042550989,22.9055093617352,0.3301099432394,71.0532085101979,22.9510187234703,0.440146590985867,106.59412
"2495453","3","685","3502","2016-01-03T23:53:42.900",TRUE,71.46,22.89,1.91,0.2,NA,83,"HOME",1451865222.9,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",9.87,71.24,22.93,71.1191259571994,22.951977098691,0.370406604493185,70.7782519143988,23.013954197382,0.49387547265758,106.59412
