"gameId","ngsPlayId","gsisPlayId","millisecs_since_epoch","home_cover_px","away_cover_px","overlap_px","total_px","coverage","coverage_smooth"
"2","430","2034",1450034787.6,92187,57173,44783,1e+06,48.578432967772,50.6194032387968
"2","430","2034",1450034787.7,93419,60973,49507,1e+06,52.9945728385018,52.8154084866078
"2","430","2034",1450034787.8,92402,61613,50349,1e+06,54.4890803229367,55.4250083975424
"2","430","2034",1450034787.9,90229,62552,49806,1e+06,55.1995478172206,57.1814117589913
"2","430","2034",1450034788,89588,67847,52872,1e+06,59.0168326115105,58.1864799164068
"2","430","2034",1450034788.1,91151,68249,54709,1e+06,60.0201862842975,60.0256861129692
"2","430","2034",1450034788.2,92698,65725,54237,1e+06,58.5093529525988,61.3846601254643
"2","430","2034",1450034788.3,90026,69310,56317,1e+06,62.5563726034701,61.7048135860781
"2","430","2034",1450034788.4,87717,68342,56536,1e+06,64.4527286614909,62.0828349969543
"2","430","2034",1450034788.5,88361,65519,54166,1e+06,61.3008001267528,61.3973978708036
"2","430","2034",1450034788.6,90491,66893,54314,1e+06,60.0214385961035,60.5062766800574
"2","430","2034",1450034788.7,87390,66144,52272,1e+06,59.8146240988671,54.2932623580608
"2","430","2034",1450034788.8,86823,66807,52865,1e+06,60.8882438985062,NA
"2","430","2034",1450034788.9,83959,41588,30602,1e+06,36.4487428387665,NA
